hour,day,month,weekday,electricity_lag1,electricity_lag24,electricity_rolling24,is_holiday,is_semester,is_exam,campus_id_x,campus_id_y,apparent_temperature,air_temperature,dew_point_temperature,relative_humidity,wind_speed,wind_direction,water_lag1h,water_lag24h,water_lag168h,water_rolling7d,electricity_true,water_true,garbage_true,electricity_pred,water_pred,garbage_pred,is_anomaly,electricity_cost_actual,water_cost_actual,garbage_cost_actual,total_cost_actual,electricity_cost_pred,water_cost_pred,garbage_cost_pred,total_cost_pred,cost_difference
13,12,1,1,12.178838502202643,14.876153482142858,10.966886520188448,0.0,0,0,1.0,1.0,26.964666666666666,29.774666666666665,10.764,33.12,19.336666666666666,182.65666666666667,200.20541666666668,165.39508333333333,221.957232842613,154.66499787476354,13.595244887892378,200.36081666666666,206.62012671533566,13.169768,193.48117,205.46484,0,108.76195910313902,9016.23675,15496.509503650175,24621.508212753317,105.35815,8706.652,15409.863,24221.875,399.6332127533169
14,12,1,1,13.595244887892378,14.531884173913044,10.945778588338896,0.0,0,0,1.0,1.0,27.564000000000004,30.498333333333335,10.036666666666667,30.373333333333335,18.548333333333332,215.81333333333333,200.36081666666666,165.4253,222.523069642587,155.39282912542868,14.025293809523811,200.51836666666665,181.8609833085413,14.160142,192.12001,182.35101,0,112.20235047619049,9023.3265,13639.573748140598,22775.102598616788,113.281136,8645.4,13676.326,22435.008,340.0947861167879
15,12,1,1,14.025293809523811,13.703111158798283,10.960241387277856,0.0,0,0,1.0,1.0,27.757,31.122999999999998,9.054,28.14,18.71633333333333,226.94666666666666,200.51836666666665,165.4343,222.39564595033852,156.10034846201052,14.050218333333333,200.67406666666665,181.51757855459664,14.036392,192.12001,184.03824,0,112.40174666666667,9030.332999999999,13613.818391594748,22756.553138261414,112.29114,8645.4,13802.868,22560.559,195.99454451141355
16,12,1,1,14.050218333333333,13.112213333333333,10.987611034321688,0.0,0,0,1.0,1.0,27.377666666666663,31.279000000000003,8.126000000000001,26.62,20.460333333333335,214.22,200.67406666666665,165.55748333333335,222.5206089450709,156.78854053695395,13.769084862385322,200.83283333333333,191.29682421976915,13.679999,192.12001,189.02286,0,110.15267889908257,9037.477499999999,14347.261816482685,23494.891995381768,109.439995,8645.4,14176.714,22931.555,563.3373078817676
17,12,1,1,13.769084862385322,12.697357787234044,10.96378426431267,0.0,0,0,1.0,1.0,26.70133333333333,31.005333333333336,7.033333333333333,25.75,21.954333333333334,224.26333333333332,200.83283333333333,165.6011,221.60885935406048,157.45785608437384,12.125515307017544,200.96336666666667,192.08189744088048,12.183976,187.08687,189.1621,0,97.00412245614035,9043.3515,14406.142308066037,23546.49793052218,97.47181,8418.909,14187.157,22703.54,842.9588680221786
18,12,1,1,12.125515307017544,11.496939578059072,10.910458433940326,0.0,0,0,1.0,1.0,25.876,30.36066666666667,7.191999999999999,26.653333333333332,22.801333333333332,206.20666666666668,200.96336666666667,165.60938333333334,221.87754590205128,157.90606718759213,10.217119649122807,187.488,176.07291776578256,10.278793,184.87817,178.9398,0,81.73695719298246,8436.96,13205.468832433693,21724.165789626677,82.23035,8319.518,13420.485,21822.234,-98.068585373323
19,12,1,1,10.217119649122807,10.254794458874459,10.85606411936601,0.0,0,0,1.0,1.0,24.179333333333332,28.409333333333333,7.528666666666666,30.553333333333335,23.024666666666665,198.29,187.488,165.61810000000003,221.40515940729603,157.22226518850988,8.949330909090909,111.40753125,96.96266265082376,9.157298,176.72533,99.32358,0,71.59464727272727,5013.33890625,7272.199698811782,12357.133252334508,73.258385,7952.6396,7449.2686,15475.166,-3118.032763290492
20,12,1,1,8.949330909090909,9.178842008928571,10.849107854501232,0.0,0,0,1.0,1.0,21.75,25.473666666666666,7.820333333333333,37.306666666666665,20.740666666666666,204.97,111.40753125,165.6222,222.0713399757795,157.8573132775653,9.011891652173913,201.04058333333333,122.84496136349904,9.002589,191.72693,112.842285,0,72.09513321739131,9046.82625,9213.372102262429,18332.293485479822,72.02071,8627.712,8463.172,17162.904,1169.3891886048223
21,12,1,1,9.011891652173913,9.435582050209206,10.835155736349803,0.0,0,0,1.0,1.0,19.601666666666667,22.703333333333333,8.303,44.11,18.063,197.45333333333335,201.04058333333333,165.62306666666666,222.103286479276,158.47428951645722,9.1007312145749,201.04565,57.329592668877204,9.089337,197.49127,59.216934,0,72.8058497165992,9047.05425,4299.7194501657905,13419.579549882388,72.7147,8887.107,4441.27,13401.092,18.487753007388164
22,12,1,1,9.1007312145749,10.075033333333334,10.78736476580094,0.0,0,0,1.0,1.0,17.976,20.719666666666665,8.511333333333333,49.53,15.986333333333333,188.7,201.04565,165.7284,222.118959231172,159.0740070350048,8.928050040160644,201.05423333333334,62.29362409380713,8.999913,197.49127,61.411827,0,71.42440032128515,9047.4405,4672.021807035535,13790.88670735682,71.999306,8887.107,4605.887,13564.994,225.8925667318199
23,12,1,1,8.928050040160644,9.656849796747968,10.750056444296655,0.0,0,0,1.0,1.0,16.648333333333333,19.417666666666666,8.621666666666666,53.61,15.190666666666665,172.12,201.05423333333334,165.7313166666667,222.24674222115317,159.65711434470379,8.761450080645162,201.05773333333335,68.10992291499113,8.840835,197.65619,67.26887,0,70.0916006451613,9047.598,5108.244218624335,14225.933819269496,70.72668,8894.528,5045.165,14010.42,215.51389739449587
0,10,2,2,8.761450080645162,9.013234385245902,10.75010421150805,0.0,0,0,1.0,1.0,18.120555555555555,18.487222222222222,13.332222222222223,73.11111111111111,7.486111111111111,120.87222222222222,201.05773333333335,198.97536666666667,221.60991542038366,159.09150896138362,9.014380798319328,118.36792136233333,46.94729728846757,8.946079,118.166664,48.683495,0,72.11504638655462,5326.556461305,3521.0472966350676,8919.718804326621,71.568634,5317.5,3651.2622,9040.331,-120.61225036087853
1,10,2,2,9.014380798319328,9.000615394190872,10.74905517050184,0.0,0,0,1.0,1.0,17.197777777777777,17.637777777777778,13.729444444444445,79.01666666666667,8.612222222222222,142.06666666666666,118.36792136233333,199.02169999999998,221.8281853072656,158.54131993977487,8.975438410041843,118.37752136233333,54.93542929583498,8.944042,116.16952,51.192997,0,71.80350728033474,5326.988461305,4120.157197187624,9518.94916577296,71.55234,5227.6284,3839.4749,9138.655,380.29389233545953
2,10,2,2,8.975438410041843,9.008534625000001,10.74461593439073,0.0,0,0,1.0,1.0,17.11888888888889,17.087777777777777,13.991111111111111,83.05,6.582777777777778,113.36111111111111,118.37752136233333,199.0632,222.95715940206995,157.93344568108407,8.901992958333333,112.9507505379661,33.10460321482678,8.932695,115.77619,37.068737,0,71.21594366666666,5082.783774208475,2482.845241112009,7636.844958987151,71.46156,5209.9287,2780.1553,8061.5454,-424.7004511690993
3,10,2,2,8.901992958333333,8.930415284552845,10.744647625965733,0.0,0,0,1.0,1.0,16.690555555555555,16.683888888888887,13.897777777777778,84.82222222222222,6.466666666666667,102.62222222222222,112.9507505379661,199.1007,221.81150862224482,157.34180361742574,8.93117588235294,112.96864884305084,50.3275598668033,8.94621,115.69633,49.240402,0,71.44940705882352,5083.589197937288,3774.5669900102475,8929.60559500636,71.56968,5206.335,3693.0303,8970.936,-41.32995186863991
4,10,2,2,8.93117588235294,9.26199975609756,10.733485698628334,0.0,0,0,1.0,1.0,16.350555555555555,16.289444444444445,13.646111111111113,85.62777777777778,5.806666666666667,117.9888888888889,112.96864884305084,199.15608333333333,221.92715258203046,156.83609042796567,8.9941135,118.40188802899999,47.558957169388854,8.949129,116.20112,47.677406,0,71.952908,5328.0849613049995,3566.921787704164,8966.959657009163,71.59303,5229.0503,3575.8054,8876.449,90.5104382591635
5,10,2,2,8.9941135,9.529842357723576,10.707455805250964,0.0,0,0,1.0,1.0,16.221111111111114,15.87611111111111,13.536111111111111,87.08333333333333,4.153333333333333,113.39444444444445,118.40188802899999,199.20151666666666,221.80783121697297,156.3434153972097,8.905124916666667,118.407438029,45.59354379961866,8.931719,116.45036,45.89577,0,71.24099933333333,5328.334711305,3419.515784971399,8819.091495609733,71.45375,5240.266,3442.1829,8753.902,65.1891518597331
6,10,2,2,8.905124916666667,10.251345643153527,10.669318863355272,0.0,0,0,1.0,1.0,15.389999999999999,15.578333333333333,13.477777777777778,88.2388888888889,6.81,116.66111111111111,118.407438029,199.23643333333334,221.9108565311527,155.86321884824503,9.336059037656904,118.40788802899998,47.721985653626554,9.376382,116.48601,46.008633,0,74.68847230125523,5328.354961304999,3579.1489240219917,8982.192357628246,75.011055,5241.87,3450.6475,8767.529,214.6630607532461
7,10,2,2,9.336059037656904,10.678790692640693,10.646645252973501,0.0,0,0,1.0,1.0,15.850555555555555,15.829444444444446,13.48111111111111,86.91111111111111,5.640000000000001,101.11111111111111,118.40788802899998,199.29433333333333,221.91155458533214,155.39517721300444,10.134624043478262,118.41988802899999,37.65070002530223,10.088019,116.45036,40.45314,0,81.07699234782609,5328.894961305,2823.8025018976673,8233.774455550494,80.704155,5240.266,3033.9856,8354.956,-121.18159913700583
8,10,2,2,10.134624043478262,11.16912156779661,10.631220411313867,0.0,0,0,1.0,1.0,17.644444444444446,18.22222222222222,14.242777777777777,78.92222222222222,9.967777777777778,94.57777777777778,118.41988802899999,199.37961666666666,221.89039620796723,154.93874154406615,10.798925367965367,118.42388802899998,142.47634446498438,10.791259,116.03191,142.12221,0,86.39140294372294,5329.074961304999,10685.725834873829,16101.19219912255,86.33007,5221.436,10659.166,15966.932,134.26055849754994
9,10,2,2,10.798925367965367,11.917574834710743,10.620449170906548,0.0,0,0,1.0,1.0,20.04888888888889,20.729444444444447,14.393333333333334,67.62777777777778,10.75,75.70555555555555,118.42388802899998,199.5125666666667,221.94202697660927,154.4935691434759,11.659065064935064,118.43460469566666,146.41054479354887,11.848723,116.03191,146.6702,0,93.27252051948051,5329.557211305,10980.790859516164,16403.620591340645,94.78979,5221.436,11000.265,16316.49,87.13035696564475
10,10,2,2,11.659065064935064,12.028554813278008,10.677480555949074,0.0,0,0,1.0,1.0,22.046111111111113,22.953333333333337,14.523888888888889,59.31666666666667,12.12,69.93333333333334,118.43460469566666,195.6801525423729,221.3642742154354,154.05918724249827,13.397308054298643,118.43987136233334,154.12897699177444,13.200942,116.03191,153.03064,0,107.17846443438914,5329.794211305,11559.673274383083,16996.645950122474,105.60754,5221.436,11477.298,16804.342,192.30415324747446
11,10,2,2,13.397308054298643,12.498556060606061,10.767957193575336,0.0,0,0,1.0,1.0,24.72222222222222,25.383333333333333,14.56,51.36666666666667,10.905555555555555,109.69444444444444,118.43987136233334,199.85525,221.53235382982132,153.63516661694075,14.669995363636364,118.44145469566666,162.17152818520088,14.472549,115.39379,161.55103,0,117.35996290909091,5329.865461305,12162.864613890066,17610.090038104157,115.780396,5192.7207,12116.327,17424.828,185.26191310415743
12,10,2,2,14.669995363636364,12.178838502202643,10.842034821343036,0.0,0,0,1.0,1.0,26.23388888888889,27.173333333333332,14.362222222222222,45.71666666666667,11.974444444444446,116.24444444444444,118.44145469566666,200.20541666666668,221.8320472652607,153.22134059433753,13.956701568627452,118.45995469566667,159.76745463884114,14.34332,115.39379,159.0299,0,111.65361254901961,5330.697961305,11982.559097913087,17424.910671767106,114.74656,5192.7207,11927.243,17234.71,190.19973426710567
13,10,2,2,13.956701568627452,13.595244887892378,10.865449004196767,0.0,0,0,1.0,1.0,27.655555555555555,28.435555555555553,14.401666666666667,42.733333333333334,11.270555555555555,145.61111111111111,118.45995469566667,200.36081666666666,221.957232842613,152.68872562386207,14.15718527638191,107.41645313344827,155.60829959725496,14.267567,115.01987,156.93083,0,113.25748221105528,4833.740391005173,11670.622469794122,16617.62034301035,114.14053,5175.894,11769.8125,17059.848,-442.22731323965127
14,10,2,2,14.15718527638191,14.025293809523811,10.955003504003194,0.0,0,0,1.0,1.0,28.877777777777776,29.828888888888887,13.967222222222222,38.45,11.402222222222223,207.7111111111111,107.41645313344827,200.51836666666665,222.523069642587,152.29535450208203,16.174601804878048,118.465438029,154.70335466353123,16.009363,115.83102,152.61409,0,129.39681443902438,5330.944711305,11602.751599764842,17063.093125508865,128.0749,5212.3955,11446.057,16786.527,276.56578175886534
15,10,2,2,16.174601804878048,14.050218333333333,11.020289970618892,0.0,0,0,1.0,1.0,29.83388888888889,30.7,13.536666666666665,35.9,10.337222222222222,214.04444444444445,118.465438029,200.67406666666665,222.39564595033852,151.91101946640308,15.617093532110092,118.47387136233333,151.0968256719062,15.552497,116.79927,150.5967,0,124.93674825688073,5331.324211305,11332.261925392966,16788.522884954848,124.419975,5255.9673,11294.752,16675.139,113.38421307984754
16,10,2,2,15.617093532110092,13.769084862385322,11.046995933177875,0.0,0,0,1.0,1.0,30.05222222222222,30.791666666666668,13.439444444444444,35.69444444444444,9.58,177.02777777777777,118.47387136233333,200.83283333333333,222.5206089450709,151.53534083602028,14.410027963800905,118.47562136233334,145.3385349392769,14.4317875,116.79927,146.1888,0,115.28022371040724,5331.402961305001,10900.390120445769,16347.073305461177,115.4543,5255.9673,10964.16,16335.582,11.49127421117737
17,10,2,2,14.410027963800905,12.125515307017544,11.102062711671627,0.0,0,0,1.0,1.0,30.372222222222224,31.10055555555556,13.146111111111113,34.48888888888889,9.074444444444445,151.19444444444446,118.47562136233334,200.96336666666667,221.60885935406048,151.16809617520153,13.447117990867579,118.48332136233333,149.3874797065649,13.396764,116.79927,148.12193,0,107.57694392694063,5331.749461304999,11204.060977992367,16643.387383224308,107.17411,5255.9673,11109.145,16472.285,171.102226974308
18,10,2,2,13.447117990867579,10.217119649122807,11.1474021589552,0.0,0,0,1.0,1.0,30.20111111111111,30.86611111111111,12.945555555555554,34.6,8.473888888888888,165.91666666666666,118.48332136233333,187.488,221.87754590205128,150.80899370473045,11.30526638392857,118.48977136233334,144.70731528530743,11.438822,116.56241,145.14969,0,90.44213107142856,5332.039711305,10853.048646398058,16275.530488774486,91.510574,5245.3086,10886.227,16223.046,52.484590336986
19,10,2,2,11.30526638392857,8.949330909090909,11.22727305223583,0.0,0,0,1.0,1.0,29.34,29.75111111111111,12.827777777777778,37.37777777777778,7.323333333333333,222.32777777777778,118.48977136233334,111.40753125,221.40515940729603,150.45806972999426,10.866232347826086,118.52398802900001,100.64664527579957,10.848866,117.15302,101.638214,1,86.92985878260869,5333.579461305,7548.498395684968,12969.007715772577,86.79093,5271.886,7622.866,12981.543,-12.535252977422715
20,10,2,2,10.866232347826086,9.011891652173913,11.256652101148875,0.0,0,0,1.0,1.0,27.02277777777778,26.556111111111115,13.795,46.81111111111111,4.26,167.94444444444446,118.52398802900001,201.04058333333333,222.0713399757795,150.11485756116636,9.716988826086958,118.53933802899999,91.36724100113966,9.851435,116.95813,92.04631,0,77.73591060869566,5334.270211305,6852.543075085475,12264.54919699917,78.81148,5263.1157,6903.473,12245.4,19.148806374170817
21,10,2,2,9.716988826086958,9.1007312145749,11.31340155972238,0.0,0,0,1.0,1.0,25.110555555555553,24.183333333333334,14.779444444444445,56.422222222222224,3.497777777777778,126.31666666666666,118.53933802899999,201.04565,222.103286479276,149.77925380727808,10.462718220338983,118.56810469566668,46.107123106946446,10.184744,116.63693,44.548195,0,83.70174576271187,5335.564711305001,3458.0342330209833,8877.300690088696,81.47795,5248.662,3341.1145,8671.255,206.04580727619577
22,10,2,2,10.462718220338983,8.928050040160644,11.362834328176136,0.0,0,0,1.0,1.0,23.917777777777776,22.710555555555555,15.17388888888889,63.361111111111114,2.8244444444444445,153.35,118.56810469566668,201.05423333333334,222.118959231172,149.45074329031374,10.114436483050847,118.57075469566666,45.6442682706728,10.122538,116.64321,45.066998,0,80.91549186440677,5335.683961305,3423.3201203004596,8839.919573469866,80.9803,5248.9443,3380.025,8709.949,129.970354719866
23,10,2,2,10.114436483050847,8.761450080645162,11.407729363657731,0.0,0,0,1.0,1.0,22.882777777777775,22.09888888888889,15.764444444444443,68.92222222222222,6.122222222222222,157.55,118.57075469566666,201.05773333333335,222.24674222115317,149.12916597856395,9.83893093220339,118.57932136233333,40.17704234757977,9.842906,116.64321,42.82927,0,78.71144745762712,5336.069461305,3013.278176068483,8428.059084831111,78.74325,5248.9443,3212.1953,8539.883,-111.82372766888875
0,11,2,3,9.83893093220339,9.014380798319328,11.429694078293585,0.0,0,0,1.0,1.0,22.119444444444444,21.15277777777778,16.174444444444443,74.2,5.853333333333333,138.4111111111111,118.57932136233333,118.36792136233333,221.60991542038366,149.30032955954093,9.541533949579833,165.73203333333333,56.49351203490271,9.598894,160.91394,56.210075,0,76.33227159663866,7457.9415,4237.013402617703,11771.287174214342,76.79115,7241.1274,4215.756,11533.674,237.61334608934158
1,11,2,3,9.541533949579833,8.975438410041843,11.449040199283822,0.0,0,0,1.0,1.0,21.689444444444444,20.326666666666668,16.297777777777778,78.43888888888888,4.008888888888889,108.4888888888889,165.73203333333333,118.37752136233333,221.8281853072656,149.46853282934154,9.439745313807531,165.78425000000001,56.28542171299151,9.440439,163.42818,55.641598,0,75.51796251046025,7460.29125,4221.406628474363,11757.215840984823,75.52351,7354.268,4173.1196,11602.911,154.30470817232344
